Data e Ora;Intervallo;Bicicletta;Moto;Auto;Camion;Autobus;Velocità Media
22/01/2026 - 16:00:00;ora;0;1;3;0;0;20.25
22/01/2026 - 15:00:00;ora;8;38;350;12;1;19.06
22/01/2026 - 14:00:00;ora;25;20;319;21;5;20.64
22/01/2026 - 13:00:00;ora;65;13;367;13;9;17.1
22/01/2026 - 12:00:00;ora;32;65;362;17;6;19.05
22/01/2026 - 11:00:00;ora;51;12;317;16;5;17.66
22/01/2026 - 10:00:00;ora;7;6;132;12;2;19.68
